"","SRR5364316","SRR5364317","SRR5364318","SRR5364321","SRR5364323","SRR5364330"
"ENSMUSG00000000538",13.1633084004304,13.1403353040267,13.2748811980741,13.358573856913,13.3252035420813,13.3699935415481
"ENSMUSG00000000552",12.0633820722289,12.0812628322537,12.0311346020431,12.3134525446074,12.1777158931553,12.3203211840708
"ENSMUSG00000000555",9.42766180507746,9.45569553967051,9.39150932396326,9.46911995245929,9.41249176427228,9.46409216260259
"ENSMUSG00000000560",10.9531933139467,10.840562601444,10.511216692355,10.4522085053585,11.0055732348648,10.5500270971235
"ENSMUSG00000000561",11.1304679483634,11.1462626566862,11.2557518816857,11.1803140199472,11.1832904155606,11.1626341517431
"ENSMUSG00000000562",8.93464876228341,8.92961034731692,8.93640636268186,8.95883301667535,8.9206578113907,8.93027432536672
"ENSMUSG00000000563",13.2866414794418,13.3353307487341,13.474503735781,13.0851553846681,13.2242152129366,13.2647135185504
"ENSMUSG00000000567",10.966886753104,10.6695999612915,10.8193165752095,10.9796846663062,10.8103179253995,10.8310976145701
"ENSMUSG00000000568",13.0119544959765,12.8601098347745,12.7690468325151,13.1090824526977,13.0183679875981,13.0714294963854
"ENSMUSG00000000579",10.1505078008577,10.1692612446268,10.035254915453,10.1424861783678,10.2572453801212,10.0602706702362
"ENSMUSG00000000581",11.2267022096224,11.3044855774225,11.4436936835364,11.1908465598585,11.2637735705683,11.2916444353753
"ENSMUSG00000000594",11.8998349571613,11.8749733782075,11.8442246915427,11.7254423103871,11.8434312723272,11.8795498606557
"ENSMUSG00000000600",12.1453573741245,12.1596271777646,12.1185715486364,11.8989091200875,11.983171078582,11.745494313505
"ENSMUSG00000000605",13.0296005937484,13.0236178875007,13.0382695772368,12.7822108196238,12.9970333777296,12.8412853588577
"ENSMUSG00000000627",11.4926895988368,11.4597176267869,11.303267451762,11.5678117972921,11.5405145732528,11.5303237037911
"ENSMUSG00000000628",10.2706333583902,10.2174504157483,9.94644728965614,10.2837943150864,10.0819464632286,10.1188833670595
"ENSMUSG00000000631",12.144389640096,12.0937411047539,12.0720825293083,12.3341369243761,12.1444168923998,12.2742466161101
"ENSMUSG00000000632",11.9354430136115,11.9218449963299,11.990793503091,12.1944555887805,12.0967047452639,12.1231749219887
"ENSMUSG00000000673",8.89827503190655,8.9039100789747,8.89974687065147,8.95883301667535,8.962754658215,9.01347242059505
"ENSMUSG00000000682",9.10348745723197,9.13420716350342,9.21718099670963,9.08863219752617,9.10491073672372,9.09527175605177
"ENSMUSG00000000686",9.0971531739873,9.059588733068,9.02118561896469,9.18875365422827,9.13995196582407,9.1621895817217
"ENSMUSG00000000693",9.48220708186233,9.45569553967051,9.47560773819394,9.50673547966642,9.44821329868681,9.45574253341489
"ENSMUSG00000000706",9.01876944642243,8.9413777344022,9.01295936028575,9.1268159428869,9.045337469414,9.11707261299881
"ENSMUSG00000000708",12.5765602374887,12.5374018054888,12.5100264199173,12.86594950059,12.6367298847274,12.8895938882725
"ENSMUSG00000000711",12.6865682007937,12.5869491556093,12.5708321803138,12.6396520829025,12.6883889462525,12.7128691949993
"ENSMUSG00000000730",8.78221162778916,8.81445805699395,8.81222927668072,8.85446515729656,8.8323787101318,8.71162077858849
"ENSMUSG00000000731",8.71162077858849,8.85702389586181,8.78276893603401,8.98792824337469,8.81022880705722,9.0342300974681
"ENSMUSG00000000732",10.1475539560287,10.0960728238268,10.1550520166041,10.6414914474435,10.2754165856452,10.63751729729
"ENSMUSG00000000738",11.4688658744279,11.5325563383607,11.4982669447551,11.7016592615747,11.5141258979977,11.653492280981
"ENSMUSG00000000739",8.92322472588416,8.92961034731692,8.85387387990702,8.95883301667535,8.86748829470429,8.92011685740503
"ENSMUSG00000000740",12.6401610680298,12.6622459943831,12.8291177487767,12.5611864419159,12.6427354146123,12.7487470245915
"ENSMUSG00000000743",11.3692278124038,11.4235252396017,11.4688638433878,11.329132641842,11.364180959397,11.4099742271199
"ENSMUSG00000000751",12.0319427674163,11.9933606779699,11.9683275829085,12.0089317319876,12.0020996053886,12.0928021387004
"ENSMUSG00000000753",10.1490318730873,10.1284999700124,10.1565431381202,10.0115477415168,10.1688288661122,10.0672538315387
"ENSMUSG00000000759",11.3613426166644,11.4258153241374,11.5183810070536,11.4023699098569,11.4720499892937,11.3376010019996
"ENSMUSG00000000766",9.077477066151,8.99286633545978,9.0665022146484,9.00571284642194,8.9206578113907,9.02746484839681
"ENSMUSG00000000776",10.3300294404528,10.3651871180213,10.400859240076,10.3311177711907,10.3538208773317,10.311999734268
"ENSMUSG00000000782",9.46660908819338,9.47910744273042,9.41268938796028,9.42248510115083,9.40240286340144,9.45574253341489
"ENSMUSG00000000787",14.623969812011,14.6336592370008,14.7454027628359,14.6175256858828,14.5036870886665,14.6437994381326
