"Geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Significance"
"ENSMUSG00000008734",11317.5503096844,-0.155737106049575,0.078672485160861,-1.97956255902099,0.0477527035915802,0.631798534314657,"Not significant"
"ENSMUSG00000000628",443.046611710079,-0.38348482684492,0.194130150886543,-1.97540065308579,0.0482226987543092,0.632611422354232,"Not significant"
"ENSMUSG00000026600",1197.86913571534,0.194029351188741,0.0982259784547267,1.97533640530922,0.0482299844676363,0.632611422354232,"Not significant"
"ENSMUSG00000027309",5516.15834973458,-0.191632841207816,0.096958870251487,-1.97643434490076,0.0481056049037722,0.632611422354232,"Not significant"
"ENSMUSG00000028755",61.449842564827,0.568548607798079,0.287620398911072,1.97673256121818,0.0480718681889395,0.632611422354232,"Not significant"
"ENSMUSG00000036902",5678.92147143251,-0.215800597566896,0.109192592919758,-1.97633000367964,0.0481174135488864,0.632611422354232,"Not significant"
"ENSMUSG00000039473",2767.66532224293,-0.168705164612132,0.085394359009449,-1.97560080746627,0.0482000071260868,0.632611422354232,"Not significant"
"ENSMUSG00000063019",966.449772675171,-0.232154868953444,0.117389222641114,-1.97765062013567,0.0479681344902983,0.632611422354232,"Not significant"
"ENSMUSG00000066129",11257.5176501583,-0.180379483643154,0.091244182164025,-1.97688750520987,0.0480543474825417,0.632611422354232,"Not significant"
"ENSMUSG00000116641",283.745617258748,-0.380137443131239,0.192446220844296,-1.97529180600953,0.0482350425826979,0.632611422354232,"Not significant"
"ENSMUSG00000120442",416.203830317467,-0.304150552542629,0.153726556290109,-1.97851665894761,0.0478704511504536,0.632611422354232,"Not significant"
"ENSMUSG00000043460",1071.49249831863,0.243127887008403,0.123139728337294,1.97440655661061,0.0483355331142438,0.633376689369733,"Not significant"
"ENSMUSG00000024150",2082.22936412082,0.186413122440258,0.0944771699516868,1.97310231176045,0.0484839069583806,0.633947531780833,"Not significant"
"ENSMUSG00000034206",314.814368811593,-0.301455046511637,0.152802321663734,-1.97284336539753,0.0485134107472644,0.633947531780833,"Not significant"
"ENSMUSG00000054252",4294.4701586303,0.172112292193501,0.0872540744999937,1.97254160541824,0.0485478116486852,0.633947531780833,"Not significant"
"ENSMUSG00000054509",834.831591485436,0.336988576657833,0.170797629956434,1.97302841230168,0.0484923253659933,0.633947531780833,"Not significant"
"ENSMUSG00000020000",217.03866898687,-0.391638201396283,0.198623785862036,-1.97175881879683,0.0486371455130543,0.63456275786563,"Not significant"
"ENSMUSG00000102869",20451.3653853317,0.173894263856528,0.0882388169729916,1.97072297455839,0.0487555711825972,0.635556144730647,"Not significant"
"ENSMUSG00000021253",799.785782761311,0.222388184730661,0.112987206157931,1.96825987908589,0.0490381437222038,0.638685702031823,"Not significant"
"ENSMUSG00000042010",459.320783415161,0.270447877384406,0.137527344173061,1.96650258179989,0.0492405843886786,0.640767085161766,"Not significant"
"ENSMUSG00000050379",3277.9946837577,0.174469755997875,0.0887810836092497,1.96516812934797,0.0493947813686209,0.641662544486061,"Not significant"
"ENSMUSG00000095304",237.060945175742,-0.384106972954285,0.195449562936687,-1.96524856429948,0.0493854755903486,0.641662544486061,"Not significant"
"ENSMUSG00000006736",1072.4549055393,-0.228475183265814,0.11628768923208,-1.96474093495691,0.0494442295198368,0.641750232887001,"Not significant"
"ENSMUSG00000022887",503.69554675619,-0.238174322861307,0.121262421180014,-1.96412310214173,0.049515817702256,0.642124883576279,"Not significant"
"ENSMUSG00000026956",375.099925915406,0.293874259776974,0.149764867465497,1.96223763790716,0.0497348238574513,0.642194503932554,"Not significant"
"ENSMUSG00000027376",201.846144765746,0.347542328126213,0.17708365871536,1.96258836443426,0.0496940238173974,0.642194503932554,"Not significant"
"ENSMUSG00000083477",118.283233190087,0.417679894877245,0.21285194216441,1.96230248420577,0.0497272781671095,0.642194503932554,"Not significant"
"ENSMUSG00000101523",557.821500982804,-0.263319586530774,0.134095957601566,-1.96366535755809,0.0495689125423521,0.642194503932554,"Not significant"
"ENSMUSG00000120777",105.59589168866,-0.568866548375445,0.289746735969955,-1.96332340542547,0.049608607506515,0.642194503932554,"Not significant"
"ENSMUSG00000001260",1200.66861357038,0.287091501074535,0.146621219363428,1.95804878939742,0.0502242879836758,0.647434053141579,"Not significant"
"ENSMUSG00000025264",1596.23379754833,0.194062708890565,0.0991113156285548,1.95802777573718,0.0502267535570913,0.647434053141579,"Not significant"
"ENSMUSG00000005611",89.4491669318858,-0.470546278835192,0.240551120976055,-1.95611758916738,0.0504513035868867,0.649771287841394,"Not significant"
"ENSMUSG00000019888",217.385186472921,0.429034286627962,0.219674722863681,1.9530434864561,0.0508144425410827,0.65054605740415,"Not significant"
"ENSMUSG00000036856",141.848309200173,-0.462651975682909,0.236785772869416,-1.95388418010256,0.0507149158781954,0.65054605740415,"Not significant"
"ENSMUSG00000038005",1550.80469000632,0.18117757816815,0.0927150086842238,1.9541342954,0.050685337175306,0.65054605740415,"Not significant"
"ENSMUSG00000038116",4368.88751749841,0.187681296515424,0.0959920454260728,1.95517551149553,0.0505623579414569,0.65054605740415,"Not significant"
"ENSMUSG00000040312",122.296376432431,0.408515753117238,0.209151978971715,1.95320051536536,0.050795840044459,0.65054605740415,"Not significant"
"ENSMUSG00000055862",874.701683108863,0.252938895676194,0.129479974411596,1.95349819016911,0.0507605915281154,0.65054605740415,"Not significant"
"ENSMUSG00000109829",540.003491561701,0.3434180313912,0.175816751325023,1.95327253406213,0.0507873102270973,0.65054605740415,"Not significant"
"ENSMUSG00000019846",213.923781335987,-0.345548620388278,0.177040302379188,-1.95180767172537,0.0509610431199265,0.651189403883636,"Not significant"
"ENSMUSG00000029177",62.7993692061414,-0.541895758997197,0.27761167432145,-1.95199196979638,0.0509391580077972,0.651189403883636,"Not significant"
"ENSMUSG00000118401",58.2159970500728,0.616590950545046,0.315953460133691,1.95152460202254,0.05099467254631,0.651189403883636,"Not significant"
"ENSMUSG00000040373",2160.6792930124,-0.186220684162749,0.0954867573450279,-1.95022523898122,0.0511492788364977,0.65260921978995,"Not significant"
"ENSMUSG00000017969",81.794666093353,-0.583224311344517,0.299414541944784,-1.94788238258672,0.0514290382661737,0.654905691211029,"Not significant"
"ENSMUSG00000021998",443.575131001122,0.247626234809561,0.127117920526151,1.94800413493721,0.0514144683881703,0.654905691211029,"Not significant"
"ENSMUSG00000028479",1075.6173790501,0.190404698261308,0.0978039157453858,1.94680035876059,0.0515586739463735,0.654905691211029,"Not significant"
"ENSMUSG00000044906",1181.439456913,0.20742722941709,0.106530549655282,1.94711498333855,0.0515209510709922,0.654905691211029,"Not significant"
"ENSMUSG00000055782",3032.08936647201,-0.194750662278012,0.100050001128627,-1.94653333414394,0.051590707810636,0.654905691211029,"Not significant"
"ENSMUSG00000079104",697.588783868509,0.221356115344422,0.113665396906282,1.94743625913639,0.0514824545672844,0.654905691211029,"Not significant"
"ENSMUSG00000004665",308.519553929036,-0.302437620239977,0.155465318908173,-1.94537033959719,0.0517304218827657,0.654924629881756,"Not significant"
"ENSMUSG00000031285",313.664042826948,-0.280148879193691,0.144030195220491,-1.94507046779198,0.0517664976912526,0.654924629881756,"Not significant"
"ENSMUSG00000089759",423.317949019936,0.274060301321514,0.140853564610608,1.94571079602535,0.0516894890800731,0.654924629881756,"Not significant"
"ENSMUSG00000121009",82.0818947491985,-0.529631203472925,0.272277716730798,-1.94518747193907,0.051752419108714,0.654924629881756,"Not significant"
"ENSMUSG00000009894",7250.28120347341,0.20322689447232,0.104699607197324,1.94104734403926,0.0522525350525171,0.655630713886396,"Not significant"
"ENSMUSG00000025040",2774.96240168164,0.188592172969308,0.0970779192947098,1.94268866019654,0.0520537871851126,0.655630713886396,"Not significant"
"ENSMUSG00000025128",3169.4821131722,-0.246137364708804,0.126635134013098,-1.9436735833781,0.0519348261535773,0.655630713886396,"Not significant"
"ENSMUSG00000028234",2248.97519740304,0.212858771713012,0.109585298284628,1.94240263105503,0.052088377044685,0.655630713886396,"Not significant"
"ENSMUSG00000034591",740.888921410694,0.210505114219633,0.108273882399536,1.94419106024904,0.0518724154324992,0.655630713886396,"Not significant"
"ENSMUSG00000037243",1370.63926143761,0.270044396430609,0.138992470745066,1.94287068200919,0.0520317850663622,0.655630713886396,"Not significant"
"ENSMUSG00000040351",2317.14108006073,-0.191205511571873,0.0984021184073147,-1.94310361063995,0.052003640868195,0.655630713886396,"Not significant"
"ENSMUSG00000042532",3519.06768889978,-0.270168224000972,0.139119899924608,-1.94198115544491,0.0521393816487301,0.655630713886396,"Not significant"
"ENSMUSG00000047139",611.61151292023,0.711624008244399,0.366627897778386,1.94099797794043,0.0522585226371193,0.655630713886396,"Not significant"
"ENSMUSG00000086228",566.531622377874,0.243225773722994,0.125267626355207,1.94164909801442,0.0521795947805419,0.655630713886396,"Not significant"
"ENSMUSG00000026094",4315.87878802353,-0.192429884126739,0.0993081823431183,-1.93770422120785,0.0526593186525114,0.658699471808439,"Not significant"
"ENSMUSG00000058420",160.190270730036,0.456665328974588,0.235692430718789,1.9375477081801,0.0526784274859443,0.658699471808439,"Not significant"
"ENSMUSG00000078584",1145.64729074123,-0.193818332806696,0.100004340184441,-1.93809921098655,0.0526111197128305,0.658699471808439,"Not significant"
"ENSMUSG00000114602",77.235045846367,-0.539092282950326,0.27818026752491,-1.93792423792983,0.052632466386538,0.658699471808439,"Not significant"
"ENSMUSG00000108616",441.892218838613,-0.265702191782774,0.137171837394455,-1.93700249868865,0.0527450379296099,0.658984139719067,"Not significant"
"ENSMUSG00000028132",5666.11277523612,-0.165908584256297,0.0856910155406503,-1.93612577945926,0.0528522978654367,0.659775778170692,"Not significant"
"ENSMUSG00000023022",664.616033226263,-0.253911320587638,0.131217891839153,-1.93503581736309,0.0529859005653961,0.659874203280646,"Not significant"
"ENSMUSG00000025027",1517.47998322774,-0.203224388758317,0.105041900172237,-1.9346983291914,0.0530273255349194,0.659874203280646,"Not significant"
"ENSMUSG00000040268",6306.08066463561,-0.175026543974631,0.0904703246373635,-1.93462933482552,0.0530357975757166,0.659874203280646,"Not significant"
"ENSMUSG00000118280",91.921656999909,0.524394880342002,0.270980840609677,1.93517327336565,0.052969036286111,0.659874203280646,"Not significant"
"ENSMUSG00000022436",161.742177828811,0.365595881770306,0.189023501370174,1.93412924382531,0.0530972391763654,0.660025846900593,"Not significant"
"ENSMUSG00000042628",1755.25649923473,-0.188951642192773,0.0977262541638309,-1.93347881599973,0.0531772402473717,0.660025846900593,"Not significant"
"ENSMUSG00000108957",130.207965909317,-0.456818742158016,0.236270246486271,-1.9334586091633,0.0531797272519373,0.660025846900593,"Not significant"
"ENSMUSG00000000197",4069.69651456756,0.193771986622331,0.100266474609449,1.9325700577097,0.053289183957414,0.660838642640208,"Not significant"
"ENSMUSG00000020256",460.421618218985,-0.295876352738825,0.15321041512457,-1.93117649670395,0.0534612295153727,0.660956625446063,"Not significant"
"ENSMUSG00000025823",1777.6422641734,-0.20262177867076,0.104871696078646,-1.93209213016646,0.0533481355170108,0.660956625446063,"Not significant"
"ENSMUSG00000071647",954.894467214569,0.215905939240677,0.111789058894218,1.93136914628631,0.0534374178834091,0.660956625446063,"Not significant"
"ENSMUSG00000135861",102.547152116163,0.569173366568959,0.294745325057366,1.93106834335093,0.0534746012336935,0.660956625446063,"Not significant"
"ENSMUSG00000031681",1289.14215670146,-0.181234641043231,0.0938874979904948,-1.93033838287585,0.0535649241636185,0.66119446705033,"Not significant"
"ENSMUSG00000097305",267.657345845131,0.315260327066022,0.163330234087342,1.9302018932847,0.0535818270703461,0.66119446705033,"Not significant"
"ENSMUSG00000062101",228.887619205783,0.328697207340486,0.170426699668734,1.92867202134049,0.0537715917432892,0.66299181616213,"Not significant"
"ENSMUSG00000001143",1798.24829341956,-0.194507187052059,0.100922765890147,-1.92728751869303,0.0539438081944099,0.663482354469706,"Not significant"
"ENSMUSG00000022723",230.396690447249,-0.345614503051864,0.179268433258037,-1.927916124276,0.0538655598002817,0.663482354469706,"Not significant"
"ENSMUSG00000097466",282.56763706076,-0.304236926771931,0.157833999633371,-1.92757534801523,0.0539079676289684,0.663482354469706,"Not significant"
"ENSMUSG00000020415",701.322078959228,0.230011420155885,0.119499449902056,1.9247906190732,0.054255558072331,0.666226338094065,"Not significant"
"ENSMUSG00000072676",1067.42145435593,-0.270958690906364,0.140750124714885,-1.92510444630327,0.0542162928276465,0.666226338094065,"Not significant"
"ENSMUSG00000041215",1222.13604541996,-0.207557087018618,0.107870732525992,-1.92412790901004,0.0543385525898329,0.666700771775664,"Not significant"
"ENSMUSG00000021991",1669.87521075257,-0.199150288241161,0.103558613434047,-1.92306831500784,0.054471470938826,0.667021032190896,"Not significant"
"ENSMUSG00000022449",402.660737205273,-0.309944920340537,0.161189646525302,-1.92285873827439,0.0544977929161957,0.667021032190896,"Not significant"
"ENSMUSG00000031170",90.4102824033058,0.540390453283927,0.280961620383496,1.9233603954388,0.0544348045264577,0.667021032190896,"Not significant"
"ENSMUSG00000021282",12156.582061564,0.16522711793406,0.0859630358095054,1.92207169486434,0.0545967370977331,0.667688330820934,"Not significant"
"ENSMUSG00000033059",6869.99538586457,0.163274413702768,0.0849649328963128,1.92166824755832,0.054647515060639,0.667707961555964,"Not significant"
"ENSMUSG00000037935",2012.59910657645,-0.166059207646535,0.0864282559953808,-1.92135321642276,0.0546871923270387,0.667707961555964,"Not significant"
"ENSMUSG00000050854",294.629334287378,-0.346582810036886,0.180497218980709,-1.92015595583181,0.0548382030886405,0.668469277986601,"Not significant"
"ENSMUSG00000121832",245.907920617951,0.312183153927544,0.16258238412344,1.92015362310421,0.0548384976551882,0.668469277986601,"Not significant"
"ENSMUSG00000127791",207.710493185689,-0.346898897160334,0.180745122348794,-1.91927114077747,0.0549500283320701,0.669286001483803,"Not significant"
"ENSMUSG00000019865",56.7488117186968,0.581914648276428,0.303263257702346,1.91884322777928,0.0550041772683466,0.669403064245547,"Not significant"
"ENSMUSG00000031918",3373.24906500936,-0.170166742792774,0.0887344726855258,-1.91770726351013,0.055148140218805,0.67061209343741,"Not significant"
"ENSMUSG00000020473",1344.76450106819,-0.296728731554196,0.154789836671043,-1.91697812941556,0.0552407101949196,0.671194724518708,"Not significant"
"ENSMUSG00000060703",463.810477769234,-0.284478182228545,0.148456485705703,-1.91623950194059,0.0553346174580077,0.67179264975271,"Not significant"
"ENSMUSG00000055489",187.695179382427,0.401289476987895,0.209487306973522,1.91557895695616,0.0554187101642854,0.672154783946981,"Not significant"
"ENSMUSG00000079197",539.707426561058,0.282214935842057,0.147347418428594,1.91530288655055,0.0554538876975553,0.672154783946981,"Not significant"
"ENSMUSG00000004151",21242.9345218435,-0.219938802696225,0.11495562204655,-1.91324964173708,0.0557161011731282,0.674788880444896,"Not significant"
"ENSMUSG00000028634",1684.16435494707,-0.247850321539918,0.129622591464108,-1.91209201066272,0.0558643934203094,0.676040123274759,"Not significant"
"ENSMUSG00000006800",1109.03256532363,-0.206489057722388,0.108219240322062,-1.90806234739657,0.0563831584888805,0.677430835696202,"Not significant"
"ENSMUSG00000020472",1032.26766522545,-0.211124537885146,0.110569234894863,-1.90943292757609,0.0562062664670398,0.677430835696202,"Not significant"
"ENSMUSG00000022456",24719.8854564981,-0.19198298095351,0.100556119408451,-1.90921230933437,0.0562347090100286,0.677430835696202,"Not significant"
"ENSMUSG00000023336",218.69125436975,-0.348779987149541,0.182805017001572,-1.9079344367586,0.0563996907153644,0.677430835696202,"Not significant"
"ENSMUSG00000025993",324.869766401635,-0.303817651483402,0.159199140407305,-1.90841263782012,0.056337904714031,0.677430835696202,"Not significant"
"ENSMUSG00000036095",1323.01132597576,0.244900908715977,0.128272900854706,1.90921782453002,0.0562339978340065,0.677430835696202,"Not significant"
"ENSMUSG00000037606",651.647657696798,0.218855134178162,0.114697912377164,1.90810041475293,0.0563782391286112,0.677430835696202,"Not significant"
"ENSMUSG00000040097",7964.67208141492,0.154981314913576,0.0811562378664172,1.90966608344603,0.0561762205675337,0.677430835696202,"Not significant"
"ENSMUSG00000045932",360.81893519462,0.337380071041411,0.17691010777576,1.90707063199042,0.0565114416448034,0.677430835696202,"Not significant"
"ENSMUSG00000062753",555.668640046995,0.237815071253589,0.124706175369447,1.9070031660345,0.0565201775091841,0.677430835696202,"Not significant"
"ENSMUSG00000079037",18882.6099636683,0.150728582633576,0.0789228582810342,1.90982163997217,0.0561561820355531,0.677430835696202,"Not significant"
"ENSMUSG00000110631",147.580127546175,-1.20479633431806,0.631553599036469,-1.90767076010043,0.056433783195993,0.677430835696202,"Not significant"
"ENSMUSG00000029361",5011.83025266255,-0.248235450983829,0.130196054977992,-1.90662805432768,0.0565687695449166,0.677472993035933,"Not significant"
"ENSMUSG00000034449",584.481226975412,-0.254318400817887,0.133494857522852,-1.90508013220175,0.0567696555773397,0.679337518572784,"Not significant"
"ENSMUSG00000068220",295.573319755524,0.279095465516313,0.146660350512248,1.90300558086423,0.0570398170169485,0.682027406336306,"Not significant"
"ENSMUSG00000005107",120.620762062279,0.439844590058797,0.232036688410431,1.89558208691891,0.0580153277941857,0.682271346092901,"Not significant"
"ENSMUSG00000015342",2054.45415554163,-0.273399787032962,0.144090205379326,-1.89742103783683,0.0577723912048876,0.682271346092901,"Not significant"
"ENSMUSG00000020392",1210.77909240603,0.213214980317077,0.11215279958581,1.90111152913257,0.0572874058037307,0.682271346092901,"Not significant"
"ENSMUSG00000021759",321.963431978042,0.325214269105626,0.171496184484368,1.89633530380537,0.0579157208146697,0.682271346092901,"Not significant"
"ENSMUSG00000022801",2554.1120823447,-0.194535006369633,0.102388354677991,-1.89997199370418,0.0574367950416282,0.682271346092901,"Not significant"
"ENSMUSG00000025265",471.444713885787,-0.238149763427769,0.125377123987205,-1.89946742957728,0.0575030450853722,0.682271346092901,"Not significant"
"ENSMUSG00000026803",701.68255242461,-0.240538805790909,0.126813576539763,-1.89679064619305,0.0578555743450908,0.682271346092901,"Not significant"
"ENSMUSG00000031024",1939.34889255696,-0.173933640368464,0.0916120035870706,-1.89859007071221,0.0576183949416774,0.682271346092901,"Not significant"
"ENSMUSG00000032419",100.228070273325,-0.458146185066902,0.241546823387311,-1.89671790604459,0.0578651791524198,0.682271346092901,"Not significant"
"ENSMUSG00000035697",126.021246473556,0.38021590158035,0.200308172000067,1.89815471722353,0.0576757039665569,0.682271346092901,"Not significant"
"ENSMUSG00000036357",87.1559183540122,0.62261328079549,0.328131748967142,1.89744906658769,0.0577686949890163,0.682271346092901,"Not significant"
"ENSMUSG00000038174",7468.1376106826,-0.19211383255402,0.10135100474136,-1.89552963036015,0.0580222700586692,0.682271346092901,"Not significant"
"ENSMUSG00000038425",292.89055724285,0.283420059361313,0.149030457045516,1.90175931135172,0.0572026279014348,0.682271346092901,"Not significant"
"ENSMUSG00000041841",2507.26226570262,0.217504660553081,0.114622387144056,1.89757573518098,0.057751993361555,0.682271346092901,"Not significant"
"ENSMUSG00000051675",6136.40180189204,0.155882908387768,0.0822444013989265,1.89536194240941,0.0580444670355269,0.682271346092901,"Not significant"
"ENSMUSG00000068923",18555.7081018835,-0.154569057226512,0.0815464528515575,-1.89547248005846,0.0580298342934663,0.682271346092901,"Not significant"
"ENSMUSG00000074749",744.418159973495,0.224598305541522,0.118505708859871,1.89525304478877,0.058058885672177,0.682271346092901,"Not significant"
"ENSMUSG00000084899",100.026579304002,-0.481835188788449,0.253730514268794,-1.89900371335711,0.0575639877539854,0.682271346092901,"Not significant"
"ENSMUSG00000098620",57.9074606949972,0.665276844088878,0.350803504908933,1.89643727836066,0.0579022464159997,0.682271346092901,"Not significant"
"ENSMUSG00000102593",56.5869467092073,-0.608048451901346,0.319993373082229,-1.90019076346651,0.0574080899678688,0.682271346092901,"Not significant"
"ENSMUSG00000110830",59.4199881954407,-0.587803371889625,0.309898081102035,-1.89676350947164,0.0578591573967287,0.682271346092901,"Not significant"
"ENSMUSG00000113679",142.886106815224,0.397876649337643,0.209334984355554,1.90066963991958,0.057345297581252,0.682271346092901,"Not significant"
"ENSMUSG00000028194",4028.13311050789,-0.160714066791865,0.0848633688166217,-1.89379786629902,0.0582518449884953,0.682939632467202,"Not significant"
"ENSMUSG00000053963",506.124758290674,0.259961813061729,0.137251094896259,1.89406003105636,0.0582170421700122,0.682939632467202,"Not significant"
"ENSMUSG00000099696",202.980378207822,0.804994928256025,0.425069466064798,1.89379617338431,0.0582520697819663,0.682939632467202,"Not significant"
"ENSMUSG00000015501",7235.14757984649,-0.163862053154846,0.0866268190433495,-1.89158571172799,0.0585462011030664,0.68381134419039,"Not significant"
"ENSMUSG00000027956",367.969101148494,0.254724639006435,0.134738908824954,1.89050543178555,0.058690394810752,0.68381134419039,"Not significant"
"ENSMUSG00000028434",4063.94618203785,-0.148948352357331,0.0787237176182735,-1.89203910668412,0.0584857705279682,0.68381134419039,"Not significant"
"ENSMUSG00000040690",367.447456739401,0.338192987930053,0.178856594051822,1.89086116574525,0.0586428795879346,0.68381134419039,"Not significant"
"ENSMUSG00000052026",434.99150784268,0.299826493754283,0.158577588917149,1.89072425556257,0.0586611628357739,0.68381134419039,"Not significant"
"ENSMUSG00000085555",392.963839673421,0.282146949782187,0.149205184823976,1.89099963325704,0.0586243931849557,0.68381134419039,"Not significant"
"ENSMUSG00000108175",60.2682445270871,-0.567974224058438,0.300407605148925,-1.89067857911542,0.0586672636089178,0.68381134419039,"Not significant"
"ENSMUSG00000108368",67.9343617088022,0.532759063959144,0.28152116737788,1.89242986209997,0.058433730415171,0.68381134419039,"Not significant"
"ENSMUSG00000051029",383.150765776914,0.261929073192727,0.138593722485603,1.88990575110598,0.0587705662562072,0.684215035500228,"Not significant"
"ENSMUSG00000031453",4952.47981705601,-0.147865346299144,0.0782934824041857,-1.888603517925,0.0589449752697103,0.684654542738598,"Not significant"
"ENSMUSG00000040997",3027.0077477861,-0.172376990726422,0.0912470566290504,-1.8891238478759,0.0588752356351406,0.684654542738598,"Not significant"
"ENSMUSG00000047045",1396.30404232052,-0.177331587032462,0.0938799452353415,-1.88891873112964,0.0589027191742254,0.684654542738598,"Not significant"
"ENSMUSG00000032667",2109.9087722556,-0.215547652502093,0.11417754676683,-1.88782872469907,0.0590489476032021,0.684926677097331,"Not significant"
"ENSMUSG00000055692",373.04313963246,0.293277454391007,0.155358222062218,1.88774981135891,0.0590595458095902,0.684926677097331,"Not significant"
"ENSMUSG00000019487",262.214177794163,0.296831601165644,0.157353496216504,1.88639978330848,0.0592411017550745,0.686020091825013,"Not significant"
"ENSMUSG00000033096",2210.15786671668,0.182742850884835,0.0968754024111037,1.88636997975338,0.0592451150491595,0.686020091825013,"Not significant"
"ENSMUSG00000035653",804.337740237689,0.227694987482395,0.120729645276411,1.88599069400963,0.059296208707847,0.686083153871394,"Not significant"
"ENSMUSG00000021277",1959.46786090282,-0.175066762615814,0.0928944316077031,-1.88457757462932,0.0594868923236001,0.686591828424663,"Not significant"
"ENSMUSG00000027829",4958.20169820097,-0.166162463413864,0.0881496504121073,-1.88500422448688,0.0594292674694494,0.686591828424663,"Not significant"
"ENSMUSG00000040840",182.800478058919,-0.361662258964539,0.191865311578253,-1.88497991632549,0.0594325493718289,0.686591828424663,"Not significant"
"ENSMUSG00000048899",923.995655638891,0.200868010656974,0.106600233602286,1.88431116770712,0.0595228977004215,0.686591828424663,"Not significant"
"ENSMUSG00000002233",505.801256384038,-0.271202105688437,0.144127835666804,-1.88167750132184,0.059879816308917,0.687962437703484,"Not significant"
"ENSMUSG00000020091",3117.28484559864,-0.214757199007621,0.11406832158868,-1.88270674992498,0.0597401201928116,0.687962437703484,"Not significant"
"ENSMUSG00000024186",177.684712744078,0.381468600584958,0.202718927991555,1.88176113777027,0.0598684545383556,0.687962437703484,"Not significant"
"ENSMUSG00000028626",418.292114849207,-0.253296199314939,0.134649837649103,-1.8811474542957,0.0599518632562224,0.687962437703484,"Not significant"
"ENSMUSG00000029397",1418.73929214288,-0.203713010807934,0.108296234003543,-1.88107197523848,0.0599621286354999,0.687962437703484,"Not significant"
"ENSMUSG00000079641",1691.70233880824,0.253530573031511,0.134655926030141,1.88280293713001,0.0597270788817517,0.687962437703484,"Not significant"
"ENSMUSG00000080921",992.463660963884,0.203716689417867,0.108288234296445,1.88124490847438,0.0599386113498767,0.687962437703484,"Not significant"
"ENSMUSG00000001240",778.884163417685,-0.242388643633324,0.129250138819937,-1.87534532532305,0.0607452316224321,0.689016525071749,"Not significant"
"ENSMUSG00000005566",653.909246861731,-0.217445269166328,0.115717787751713,-1.87909977706179,0.0602308705874301,0.689016525071749,"Not significant"
"ENSMUSG00000016940",3069.00064995709,0.175806044726013,0.0936666777832612,1.87693263908449,0.0605273267549426,0.689016525071749,"Not significant"
"ENSMUSG00000021009",810.958439681731,0.225331875226983,0.120157795727851,1.87529967458245,0.0607515081145128,0.689016525071749,"Not significant"
"ENSMUSG00000021357",2109.58241121464,0.183876879949762,0.0980198901987877,1.87591395559466,0.0606670960173544,0.689016525071749,"Not significant"
"ENSMUSG00000024736",6249.47805271467,-0.187800394082019,0.100087360321879,-1.87636474254147,0.0606052124875828,0.689016525071749,"Not significant"
"ENSMUSG00000031616",133.272218763872,-0.398653815797181,0.212103387353263,-1.87952592729325,0.0601727167302427,0.689016525071749,"Not significant"
"ENSMUSG00000034544",2004.55037216236,0.2139545085944,0.1140235877957,1.87640568702109,0.0605995942674929,0.689016525071749,"Not significant"
"ENSMUSG00000036198",80.5338343835768,1.44041607910673,0.766858665245406,1.87833318496281,0.0603355995545685,0.689016525071749,"Not significant"
"ENSMUSG00000037578",122.970356985485,0.410422345712756,0.218887473009995,1.87503807353112,0.0607874858446533,0.689016525071749,"Not significant"
"ENSMUSG00000048424",608.261741977661,-0.241070642902425,0.128289325163417,-1.87911693038642,0.0602285288888483,0.689016525071749,"Not significant"
"ENSMUSG00000049517",2930.61449249578,0.204214334117853,0.108867349677928,1.87580881432311,0.0606815372222271,0.689016525071749,"Not significant"
"ENSMUSG00000059187",104.495862572938,0.512046346136523,0.272632722463317,1.87815439581146,0.0603600467613865,0.689016525071749,"Not significant"
"ENSMUSG00000061311",99.6504298233234,0.443534300308821,0.236049420457385,1.87898915171832,0.060245974499795,0.689016525071749,"Not significant"
"ENSMUSG00000097267",190.781917393371,-0.356917811332684,0.190048835629501,-1.87803208659743,0.0603767757643409,0.689016525071749,"Not significant"
"ENSMUSG00000102918",2269.80534885904,-0.191056395398848,0.101861365823438,-1.8756512231538,0.0607031877805323,0.689016525071749,"Not significant"
"ENSMUSG00000040410",769.389116679433,0.223467477548493,0.119250873382102,1.87392738695054,0.0609404341005946,0.690229634161218,"Not significant"
"ENSMUSG00000025017",87.1664419140346,0.476735658741139,0.254591796901472,1.87254917300276,0.061130665594272,0.691454815366611,"Not significant"
"ENSMUSG00000044976",52.7564040327473,0.644143548035371,0.344006086250419,1.87247718508813,0.0611406154106604,0.691454815366611,"Not significant"
"ENSMUSG00000072969",748.835851934873,0.214723573255456,0.114763599642813,1.87100765333047,0.0613440202198855,0.692440849746067,"Not significant"
"ENSMUSG00000074579",377.530017689642,0.246880673857723,0.131951212274867,1.87099966420504,0.0613451275619393,0.692440849746067,"Not significant"
"ENSMUSG00000093677",145.818951880705,-0.358281899174242,0.191507653278686,-1.8708489871831,0.0613660154265975,0.692440849746067,"Not significant"
"ENSMUSG00000034037",282.579495611465,0.270142693498632,0.144459548313531,1.87002310786908,0.0614806090165171,0.692609064529197,"Not significant"
"ENSMUSG00000035283",119.961240725112,0.462670201334646,0.247401929469181,1.87011557398658,0.0614677702239309,0.692609064529197,"Not significant"
"ENSMUSG00000094936",809.979413295453,-0.205810677633914,0.110074166828726,-1.86974549581785,0.061519168406286,0.692609064529197,"Not significant"
